Fájlnév,Kulcs
ship_modules_l_english.yml,GER_ship_heavy_battery_3
ship_modules_l_english.yml,GER_ship_heavy_battery_4
ship_modules_l_english.yml,GER_dp_ship_medium_1
ship_modules_l_english.yml,GER_ship_medium_battery_1
ship_modules_l_english.yml,GER_ship_medium_battery_2
ship_modules_l_english.yml,GER_ship_medium_battery_3
ship_modules_l_english.yml,GER_ship_medium_battery_4
ship_modules_l_english.yml,GER_ship_secondaries_1
ship_modules_l_english.yml,GER_dp_ship_secondaries_1
ship_modules_l_english.yml,GER_dp_ship_secondaries_2
ship_modules_l_english.yml,GER_dp_ship_secondaries_3
ship_modules_l_english.yml,GER_dp_ship_secondaries_4
ship_modules_l_english.yml,GER_ship_anti_air_1
ship_modules_l_english.yml,GER_ship_sonar_1
ship_modules_l_english.yml,GER_ship_sonar_2
ship_modules_l_english.yml,SOV_dp_light_battery_1
ship_modules_l_english.yml,SOV_dp_light_battery_2
ship_modules_l_english.yml,SOV_dp_light_battery_3
ship_modules_l_english.yml,SOV_dp_light_battery_4
ship_modules_l_english.yml,SOV_ship_light_medium_battery_2
ship_modules_l_english.yml,SOV_ship_light_medium_battery_3
ship_modules_l_english.yml,SOV_dp_ship_medium_1
ship_modules_l_english.yml,SOV_ship_medium_battery_1
ship_modules_l_english.yml,SOV_ship_medium_battery_2
ship_modules_l_english.yml,SOV_ship_medium_battery_3
ship_modules_l_english.yml,SOV_ship_medium_battery_4
ship_modules_l_english.yml,SOV_dp_ship_secondaries_1
ship_modules_l_english.yml,SOV_dp_ship_secondaries_2
ship_modules_l_english.yml,SOV_dp_ship_secondaries_3
ship_modules_l_english.yml,SOV_dp_ship_secondaries_4
ship_modules_l_english.yml,SOV_ship_anti_air_1
ship_modules_l_english.yml,SOV_ship_anti_air_2
ship_modules_l_english.yml,SOV_ship_anti_air_3
ship_modules_l_english.yml,ARG_ship_light_battery_1
ship_modules_l_english.yml,ARG_ship_light_battery_2
ship_modules_l_english.yml,ARG_ship_heavy_battery_1
ship_modules_l_english.yml,ARG_ship_secondaries_1
ship_modules_l_english.yml,ARG_ship_anti_air_1
ship_modules_l_english.yml,BRA_ship_light_battery_1
ship_modules_l_english.yml,BRA_dp_light_battery_1
ship_modules_l_english.yml,BRA_dp_light_battery_2
ship_modules_l_english.yml,BRA_ship_secondaries_1
ship_modules_l_english.yml,CHI_ship_light_battery_1
ship_modules_l_english.yml,CHI_ship_light_medium_battery_1
ship_modules_l_english.yml,CHI_ship_medium_battery_1
ship_modules_l_english.yml,CHI_ship_secondaries_1
ship_modules_l_english.yml,CHL_ship_secondaries_1
ship_modules_l_english.yml,CHL_ship_secondaries_2
ship_modules_l_english.yml,DEN_ship_secondaries_1
ship_modules_l_english.yml,DEN_ship_anti_air_1
ship_modules_l_english.yml,DEN_ship_anti_air_2
ship_modules_l_english.yml,FIN_ship_secondaries_1
ship_modules_l_english.yml,FIN_ship_anti_air_1
ship_modules_l_english.yml,GRE_ship_light_medium_battery_1
ship_modules_l_english.yml,GRE_ship_secondaries_1
ship_modules_l_english.yml,HOL_ship_light_battery_1
ship_modules_l_english.yml,HOL_ship_light_battery_4
ship_modules_l_english.yml,HOL_dp_light_battery_1
ship_modules_l_english.yml,HOL_dp_light_battery_2
ship_modules_l_english.yml,HOL_dp_light_battery_4
ship_modules_l_english.yml,HOL_dp_ship_medium_1
ship_modules_l_english.yml,HOL_ship_secondaries_1
ship_modules_l_english.yml,HOL_ship_anti_air_2
ship_modules_l_english.yml,HOL_ship_anti_air_3
ship_modules_l_english.yml,NOR_ship_secondaries_1
ship_modules_l_english.yml,POL_ship_light_battery_2
ship_modules_l_english.yml,POL_ship_anti_air_1
ship_modules_l_english.yml,POL_ship_anti_air_3
ship_modules_l_english.yml,POR_ship_anti_air_1
ship_modules_l_english.yml,PRU_ship_secondaries_1
ship_modules_l_english.yml,PRU_ship_anti_air_2
ship_modules_l_english.yml,SPR_ship_secondaries_1
ship_modules_l_english.yml,SPR_ship_anti_air_1
ship_modules_l_english.yml,SPR_ship_anti_air_2
ship_modules_l_english.yml,SWE_ship_light_battery_1
ship_modules_l_english.yml,SWE_ship_light_battery_2
ship_modules_l_english.yml,SWE_ship_light_battery_3
ship_modules_l_english.yml,SWE_ship_light_battery_4
ship_modules_l_english.yml,SWE_dp_light_battery_1
ship_modules_l_english.yml,SWE_dp_light_battery_2
ship_modules_l_english.yml,SWE_dp_light_battery_3
ship_modules_l_english.yml,SWE_dp_light_battery_4
ship_modules_l_english.yml,SWE_dp_ship_medium_1
ship_modules_l_english.yml,SWE_ship_medium_battery_1
ship_modules_l_english.yml,SWE_dp_ship_secondaries_1
ship_modules_l_english.yml,SWE_dp_ship_secondaries_2
ship_modules_l_english.yml,SWE_dp_ship_secondaries_3
ship_modules_l_english.yml,SWE_dp_ship_secondaries_4
ship_modules_l_english.yml,SWE_ship_anti_air_1
ship_modules_l_english.yml,SWE_ship_anti_air_2
ship_modules_l_english.yml,SWE_ship_anti_air_3
ship_modules_l_english.yml,SWE_ship_anti_air_4
ship_modules_l_english.yml,TUR_ship_secondaries_1
ship_modules_l_english.yml,YUG_ship_secondaries_1
ship_modules_l_english.yml,YUG_ship_anti_air_1
social_gui_l_english.yml,SOCIAL_STATUS_OFFLINE
songs_of_the_eastern_front_l_english.yml,eastern_front_TITLE
songs_of_the_eastern_front_l_english.yml,darkisthenight
songs_of_the_eastern_front_l_english.yml,drumbun
songs_of_the_eastern_front_l_english.yml,hymnoftheussr
songs_of_the_eastern_front_l_english.yml,lilimarlenesolo
songs_of_the_eastern_front_l_english.yml,matrosenlied
songs_of_the_eastern_front_l_english.yml,mypierwszabrygada
songs_of_the_eastern_front_l_english.yml,polishfirstdivision
songs_of_the_eastern_front_l_english.yml,romanianpatrioticsong
songs_of_the_eastern_front_l_english.yml,soldatenlieder
songs_of_the_eastern_front_l_english.yml,trecetibatalioane
songs_of_the_eastern_front_l_english.yml,volkhovdrinkingsong
songs_of_the_eastern_front_l_english.yml,wachtamrhein
songs_of_the_eastern_front_l_english.yml,whitearmyblackbaron
state_l_english.yml,STATE_BUILDING_LEVEL_SHARED_SLOTS
state_l_english.yml,STATE_MANPOWER_VALUE
state_l_english.yml,STATE_RESISTANCE_GUI
state_l_english.yml,STATE_POPULATION_VALUE
state_l_english.yml,UNLOCKED_SLOTS_ABSOLUTE_MAX
state_l_english.yml,OCCUPATION_BREAKDOWN_ENTRY
state_l_english.yml,STATE_FOREIGN_RESOURCE_OWNER
state_names_l_english.yml,STATE_8
state_names_l_english.yml,STATE_11
state_names_l_english.yml,STATE_12
state_names_l_english.yml,STATE_14
state_names_l_english.yml,STATE_18
state_names_l_english.yml,STATE_19
state_names_l_english.yml,STATE_20
state_names_l_english.yml,STATE_22
state_names_l_english.yml,STATE_23
state_names_l_english.yml,STATE_24
state_names_l_english.yml,STATE_25
state_names_l_english.yml,STATE_26
state_names_l_english.yml,STATE_27
state_names_l_english.yml,STATE_29
state_names_l_english.yml,STATE_30
state_names_l_english.yml,STATE_33
state_names_l_english.yml,STATE_35
state_names_l_english.yml,STATE_37
state_names_l_english.yml,STATE_41
state_names_l_english.yml,STATE_42
state_names_l_english.yml,STATE_49
state_names_l_english.yml,STATE_50
state_names_l_english.yml,STATE_55
state_names_l_english.yml,STATE_56
state_names_l_english.yml,STATE_58_DEN
state_names_l_english.yml,STATE_59
state_names_l_english.yml,STATE_61
state_names_l_english.yml,STATE_63
state_names_l_english.yml,STATE_64
state_names_l_english.yml,STATE_72
state_names_l_english.yml,STATE_79
state_names_l_english.yml,STATE_85
state_names_l_english.yml,STATE_86
state_names_l_english.yml,STATE_87
state_names_l_english.yml,STATE_89
state_names_l_english.yml,STATE_90
state_names_l_english.yml,STATE_91
state_names_l_english.yml,STATE_92
state_names_l_english.yml,STATE_93
state_names_l_english.yml,STATE_94
state_names_l_english.yml,STATE_95
state_names_l_english.yml,STATE_96
state_names_l_english.yml,STATE_98
state_names_l_english.yml,STATE_111
state_names_l_english.yml,STATE_111_SWE
state_names_l_english.yml,STATE_113
state_names_l_english.yml,STATE_117
state_names_l_english.yml,STATE_121
state_names_l_english.yml,STATE_122
state_names_l_english.yml,STATE_124
state_names_l_english.yml,STATE_127
state_names_l_english.yml,STATE_130
state_names_l_english.yml,STATE_130_DEN
state_names_l_english.yml,STATE_132
state_names_l_english.yml,STATE_133
state_names_l_english.yml,STATE_134
state_names_l_english.yml,STATE_136
state_names_l_english.yml,STATE_138_DEN
state_names_l_english.yml,STATE_139
state_names_l_english.yml,STATE_140
state_names_l_english.yml,STATE_142
state_names_l_english.yml,STATE_143
state_names_l_english.yml,STATE_145
state_names_l_english.yml,STATE_146
state_names_l_english.yml,STATE_146_SWE
state_names_l_english.yml,STATE_147
state_names_l_english.yml,STATE_148
state_names_l_english.yml,STATE_148_SWE
state_names_l_english.yml,STATE_149_SWE
state_names_l_english.yml,STATE_154
state_names_l_english.yml,STATE_156
state_names_l_english.yml,STATE_157
state_names_l_english.yml,STATE_160
state_names_l_english.yml,STATE_163_ITA
state_names_l_english.yml,STATE_164_ITA
state_names_l_english.yml,STATE_167
state_names_l_english.yml,STATE_168
state_names_l_english.yml,STATE_169
state_names_l_english.yml,STATE_170
state_names_l_english.yml,STATE_172
state_names_l_english.yml,STATE_173
state_names_l_english.yml,STATE_174
state_names_l_english.yml,STATE_175
state_names_l_english.yml,STATE_176
state_names_l_english.yml,STATE_179
state_names_l_english.yml,STATE_180
state_names_l_english.yml,STATE_181
state_names_l_english.yml,STATE_188
state_names_l_english.yml,STATE_190
state_names_l_english.yml,STATE_191
state_names_l_english.yml,STATE_195_FIN
state_names_l_english.yml,STATE_205
state_names_l_english.yml,STATE_208
state_names_l_english.yml,STATE_210
state_names_l_english.yml,STATE_212
state_names_l_english.yml,STATE_213_FIN
state_names_l_english.yml,STATE_222
state_names_l_english.yml,STATE_223
state_names_l_english.yml,STATE_240
state_names_l_english.yml,STATE_241
state_names_l_english.yml,STATE_243
state_names_l_english.yml,STATE_244
state_names_l_english.yml,STATE_245
state_names_l_english.yml,STATE_247
state_names_l_english.yml,STATE_253
state_names_l_english.yml,STATE_255
state_names_l_english.yml,STATE_257
state_names_l_english.yml,STATE_259
state_names_l_english.yml,STATE_261
state_names_l_english.yml,STATE_263
state_names_l_english.yml,STATE_264
state_names_l_english.yml,STATE_267
state_names_l_english.yml,STATE_275
state_names_l_english.yml,STATE_279
state_names_l_english.yml,STATE_280
state_names_l_english.yml,STATE_282
state_names_l_english.yml,STATE_283
state_names_l_english.yml,STATE_284
state_names_l_english.yml,STATE_288
state_names_l_english.yml,STATE_301
state_names_l_english.yml,STATE_302
state_names_l_english.yml,STATE_303
state_names_l_english.yml,STATE_305
state_names_l_english.yml,STATE_306
state_names_l_english.yml,STATE_307
state_names_l_english.yml,STATE_309
state_names_l_english.yml,STATE_312
state_names_l_english.yml,STATE_313
state_names_l_english.yml,STATE_314
state_names_l_english.yml,STATE_316
state_names_l_english.yml,STATE_317
state_names_l_english.yml,STATE_318
state_names_l_english.yml,STATE_321
state_names_l_english.yml,STATE_322
state_names_l_english.yml,STATE_327
state_names_l_english.yml,STATE_328
state_names_l_english.yml,STATE_332
state_names_l_english.yml,STATE_338
state_names_l_english.yml,STATE_339
state_names_l_english.yml,STATE_340
state_names_l_english.yml,STATE_342
state_names_l_english.yml,STATE_343
state_names_l_english.yml,STATE_345
state_names_l_english.yml,STATE_346
state_names_l_english.yml,STATE_347
state_names_l_english.yml,STATE_348
state_names_l_english.yml,STATE_349
state_names_l_english.yml,STATE_351
state_names_l_english.yml,STATE_354
state_names_l_english.yml,STATE_355
state_names_l_english.yml,STATE_356
state_names_l_english.yml,STATE_358
state_names_l_english.yml,STATE_359
state_names_l_english.yml,STATE_360
state_names_l_english.yml,STATE_361
state_names_l_english.yml,STATE_362
state_names_l_english.yml,STATE_365
state_names_l_english.yml,STATE_366
state_names_l_english.yml,STATE_367
state_names_l_english.yml,STATE_368
state_names_l_english.yml,STATE_369
state_names_l_english.yml,STATE_370
state_names_l_english.yml,STATE_371
state_names_l_english.yml,STATE_372
state_names_l_english.yml,STATE_373
state_names_l_english.yml,STATE_374
state_names_l_english.yml,STATE_375
state_names_l_english.yml,STATE_377
state_names_l_english.yml,STATE_379
state_names_l_english.yml,STATE_380
state_names_l_english.yml,STATE_381
state_names_l_english.yml,STATE_382
state_names_l_english.yml,STATE_383
state_names_l_english.yml,STATE_384
state_names_l_english.yml,STATE_385
state_names_l_english.yml,STATE_386
state_names_l_english.yml,STATE_387
state_names_l_english.yml,STATE_388
state_names_l_english.yml,STATE_391
state_names_l_english.yml,STATE_392
state_names_l_english.yml,STATE_393
state_names_l_english.yml,STATE_394
state_names_l_english.yml,STATE_395
state_names_l_english.yml,STATE_396
state_names_l_english.yml,STATE_398
state_names_l_english.yml,STATE_400
state_names_l_english.yml,STATE_412
state_names_l_english.yml,STATE_419
state_names_l_english.yml,STATE_420
state_names_l_english.yml,STATE_433
state_names_l_english.yml,STATE_435
state_names_l_english.yml,STATE_439
state_names_l_english.yml,STATE_447
state_names_l_english.yml,STATE_448
state_names_l_english.yml,STATE_449
state_names_l_english.yml,STATE_461
state_names_l_english.yml,STATE_467
state_names_l_english.yml,STATE_468
state_names_l_english.yml,STATE_469
state_names_l_english.yml,STATE_470
state_names_l_english.yml,STATE_475
state_names_l_english.yml,STATE_476
state_names_l_english.yml,STATE_477
state_names_l_english.yml,STATE_478
state_names_l_english.yml,STATE_479
state_names_l_english.yml,STATE_480
state_names_l_english.yml,STATE_481
state_names_l_english.yml,STATE_482
state_names_l_english.yml,STATE_483
state_names_l_english.yml,STATE_485
state_names_l_english.yml,STATE_486
state_names_l_english.yml,STATE_487
state_names_l_english.yml,STATE_488
state_names_l_english.yml,STATE_489
state_names_l_english.yml,STATE_490
state_names_l_english.yml,STATE_491
state_names_l_english.yml,STATE_492
state_names_l_english.yml,STATE_493
state_names_l_english.yml,STATE_494
state_names_l_english.yml,STATE_495
state_names_l_english.yml,STATE_496
state_names_l_english.yml,STATE_499
state_names_l_english.yml,STATE_500
state_names_l_english.yml,STATE_503
state_names_l_english.yml,STATE_506
state_names_l_english.yml,STATE_507
state_names_l_english.yml,STATE_508
state_names_l_english.yml,STATE_509
state_names_l_english.yml,STATE_511
state_names_l_english.yml,STATE_513
state_names_l_english.yml,STATE_517
state_names_l_english.yml,STATE_518
state_names_l_english.yml,STATE_521
state_names_l_english.yml,STATE_532
state_names_l_english.yml,STATE_534
state_names_l_english.yml,STATE_535
state_names_l_english.yml,STATE_539
state_names_l_english.yml,STATE_542
state_names_l_english.yml,STATE_546
state_names_l_english.yml,STATE_548
state_names_l_english.yml,STATE_550
state_names_l_english.yml,STATE_561
state_names_l_english.yml,STATE_573
state_names_l_english.yml,STATE_582
state_names_l_english.yml,STATE_584
state_names_l_english.yml,STATE_586
state_names_l_english.yml,STATE_589
state_names_l_english.yml,STATE_594
state_names_l_english.yml,STATE_602
state_names_l_english.yml,STATE_610
state_names_l_english.yml,STATE_612
state_names_l_english.yml,STATE_614
state_names_l_english.yml,STATE_618
state_names_l_english.yml,STATE_619
state_names_l_english.yml,STATE_621
state_names_l_english.yml,STATE_623
state_names_l_english.yml,STATE_625
state_names_l_english.yml,STATE_626
state_names_l_english.yml,STATE_627
state_names_l_english.yml,STATE_628
state_names_l_english.yml,STATE_629
state_names_l_english.yml,STATE_630
state_names_l_english.yml,STATE_638
state_names_l_english.yml,STATE_641
state_names_l_english.yml,STATE_646
state_names_l_english.yml,STATE_647
state_names_l_english.yml,STATE_651
state_names_l_english.yml,STATE_652
state_names_l_english.yml,STATE_657
state_names_l_english.yml,STATE_665
state_names_l_english.yml,STATE_671
state_names_l_english.yml,STATE_675
state_names_l_english.yml,STATE_676
state_names_l_english.yml,STATE_678
state_names_l_english.yml,STATE_686
state_names_l_english.yml,STATE_688
state_names_l_english.yml,STATE_689
state_names_l_english.yml,STATE_691
state_names_l_english.yml,STATE_695
state_names_l_english.yml,STATE_696
state_names_l_english.yml,STATE_697
state_names_l_english.yml,STATE_698
state_names_l_english.yml,STATE_699
state_names_l_english.yml,STATE_700
state_names_l_english.yml,STATE_701
state_names_l_english.yml,STATE_706
state_names_l_english.yml,STATE_707
state_names_l_english.yml,STATE_710
state_names_l_english.yml,STATE_713
state_names_l_english.yml,STATE_714
state_names_l_english.yml,STATE_715
state_names_l_english.yml,STATE_716
state_names_l_english.yml,STATE_717
state_names_l_english.yml,STATE_718
state_names_l_english.yml,STATE_719
state_names_l_english.yml,STATE_722
state_names_l_english.yml,STATE_725
state_names_l_english.yml,STATE_728
state_names_l_english.yml,STATE_732
state_names_l_english.yml,STATE_734
state_names_l_english.yml,STATE_737
state_names_l_english.yml,STATE_739
state_names_l_english.yml,STATE_746
state_names_l_english.yml,STATE_747
state_names_l_english.yml,STATE_748
state_names_l_english.yml,STATE_752
state_names_l_english.yml,STATE_753
state_names_l_english.yml,STATE_754
state_names_l_english.yml,STATE_758
state_names_l_english.yml,STATE_761
state_names_l_english.yml,STATE_762
state_names_l_english.yml,STATE_763
state_names_l_english.yml,STATE_769
state_names_l_english.yml,STATE_770
state_names_l_english.yml,STATE_771
state_names_l_english.yml,STATE_775
state_names_l_english.yml,STATE_776
state_names_l_english.yml,STATE_780
state_names_l_english.yml,STATE_781
state_names_l_english.yml,STATE_783
state_names_l_english.yml,STATE_784
state_names_l_english.yml,STATE_788
state_names_l_english.yml,STATE_789
state_names_l_english.yml,STATE_790
state_names_l_english.yml,STATE_791
state_names_l_english.yml,STATE_792
state_names_l_english.yml,STATE_793
state_names_l_english.yml,STATE_795
state_names_l_english.yml,STATE_798
state_names_l_english.yml,STATE_799
state_names_l_english.yml,STATE_800
state_names_l_english.yml,STATE_801
state_names_l_english.yml,STATE_806
state_names_l_english.yml,STATE_807
state_names_l_english.yml,STATE_808
state_names_l_english.yml,STATE_809
state_names_l_english.yml,STATE_810
state_names_l_english.yml,STATE_811
state_names_l_english.yml,STATE_812
state_names_l_english.yml,STATE_813
state_names_l_english.yml,STATE_814
state_names_l_english.yml,STATE_815
state_names_l_english.yml,STATE_817
state_names_l_english.yml,STATE_818
state_names_l_english.yml,STATE_819
state_names_l_english.yml,STATE_820
state_names_l_english.yml,STATE_824
state_names_l_english.yml,STATE_829
state_names_l_english.yml,STATE_830
state_names_l_english.yml,STATE_831
state_names_l_english.yml,STATE_833
state_names_l_english.yml,STATE_835
state_names_l_english.yml,STATE_836
state_names_l_english.yml,STATE_837
state_names_l_english.yml,STATE_838
state_names_l_english.yml,STATE_839
state_names_l_english.yml,STATE_840
state_names_l_english.yml,STATE_841
state_names_l_english.yml,STATE_842
state_names_l_english.yml,STATE_843
state_names_l_english.yml,STATE_844
state_names_l_english.yml,STATE_845
state_names_l_english.yml,STATE_846
state_names_l_english.yml,STATE_847
state_names_l_english.yml,STATE_848
state_names_l_english.yml,STATE_849
state_names_l_english.yml,STATE_850
state_names_l_english.yml,STATE_851
state_names_l_english.yml,STATE_852
state_names_l_english.yml,STATE_853
state_names_l_english.yml,STATE_854
state_names_l_english.yml,STATE_855
state_names_l_english.yml,STATE_856
state_names_l_english.yml,STATE_857
state_names_l_english.yml,STATE_858
state_names_l_english.yml,STATE_859
state_names_l_english.yml,STATE_860
state_names_l_english.yml,STATE_861
state_names_l_english.yml,STATE_862
state_names_l_english.yml,STATE_863
state_names_l_english.yml,STATE_864
state_names_l_english.yml,STATE_865
state_names_l_english.yml,STATE_866
state_names_l_english.yml,STATE_867
state_names_l_english.yml,STATE_868
state_names_l_english.yml,STATE_869
state_names_l_english.yml,STATE_870
state_names_l_english.yml,STATE_871
state_names_l_english.yml,STATE_872
state_names_l_english.yml,STATE_873
state_names_l_english.yml,STATE_874
state_names_l_english.yml,STATE_875
state_names_l_english.yml,STATE_876
state_names_l_english.yml,STATE_877
state_names_l_english.yml,STATE_878
state_names_l_english.yml,STATE_879
state_names_l_english.yml,STATE_880
state_names_l_english.yml,STATE_881
state_names_l_english.yml,STATE_882
state_names_l_english.yml,STATE_883
state_names_l_english.yml,STATE_884
state_names_l_english.yml,STATE_885
state_names_l_english.yml,STATE_886
state_names_l_english.yml,STATE_887
state_names_l_english.yml,STATE_888
state_names_l_english.yml,STATE_889
state_names_l_english.yml,STATE_890
state_names_l_english.yml,STATE_891
state_names_l_english.yml,STATE_892
state_names_l_english.yml,STATE_893
state_names_l_english.yml,STATE_894
state_names_l_english.yml,STATE_895
state_names_l_english.yml,STATE_896
state_names_l_english.yml,STATE_897
state_names_l_english.yml,STATE_898
state_names_l_english.yml,STATE_899
state_names_l_english.yml,STATE_900
state_names_l_english.yml,STATE_901
state_names_l_english.yml,STATE_902
state_names_l_english.yml,STATE_903
state_names_l_english.yml,STATE_904
state_names_l_english.yml,STATE_905
state_names_l_english.yml,STATE_906
state_names_l_english.yml,STATE_907
state_names_l_english.yml,STATE_908
state_names_l_english.yml,STATE_909
state_names_l_english.yml,STATE_909_DEN
state_names_l_english.yml,STATE_910
state_names_l_english.yml,STATE_911
state_names_l_english.yml,STATE_912
state_names_l_english.yml,STATE_913
state_names_l_english.yml,STATE_914
state_names_l_english.yml,STATE_915
state_names_l_english.yml,STATE_916
state_names_l_english.yml,STATE_917
state_names_l_english.yml,STATE_918
state_names_l_english.yml,STATE_919
state_names_l_english.yml,STATE_920
state_names_l_english.yml,STATE_921
state_names_l_english.yml,STATE_922
state_names_l_english.yml,STATE_923
state_names_l_english.yml,STATE_924
state_names_l_english.yml,STATE_925
state_names_l_english.yml,STATE_926
state_names_l_english.yml,STATE_926_SWE
state_names_l_english.yml,STATE_927
state_names_l_english.yml,STATE_927_SWE
state_names_l_english.yml,STATE_928
state_names_l_english.yml,STATE_928_SWE
state_names_l_english.yml,STATE_929
state_names_l_english.yml,STATE_929_SWE
state_names_l_english.yml,STATE_930
state_names_l_english.yml,STATE_930_SWE
state_names_l_english.yml,STATE_931
state_names_l_english.yml,STATE_932
state_names_l_english.yml,STATE_933
state_names_l_english.yml,STATE_934
state_names_l_english.yml,STATE_935
state_names_l_english.yml,STATE_936
state_names_l_english.yml,STATE_937
state_names_l_english.yml,STATE_938
state_names_l_english.yml,STATE_939
state_names_l_english.yml,STATE_940
state_names_l_english.yml,STATE_941
state_names_l_english.yml,STATE_942
state_names_l_english.yml,STATE_943
state_names_l_english.yml,STATE_944
state_names_l_english.yml,STATE_945
state_names_l_english.yml,STATE_946
state_names_l_english.yml,STATE_947
state_names_l_english.yml,STATE_948
state_names_l_english.yml,STATE_949
state_names_l_english.yml,STATE_950
state_names_l_english.yml,STATE_951
state_names_l_english.yml,STATE_952
state_names_l_english.yml,STATE_953
state_names_l_english.yml,STATE_954
state_names_l_english.yml,STATE_955
state_names_l_english.yml,STATE_956
state_names_l_english.yml,STATE_957
state_names_l_english.yml,STATE_958
state_names_l_english.yml,STATE_959
state_names_l_english.yml,STATE_960
state_names_l_english.yml,STATE_961
state_names_l_english.yml,STATE_962
state_names_l_english.yml,STATE_963
state_names_l_english.yml,STATE_964
state_names_l_english.yml,STATE_965
state_names_l_english.yml,STATE_966
state_names_l_english.yml,STATE_967
state_names_l_english.yml,STATE_968
state_names_l_english.yml,STATE_969
stats_l_english.yml,STAT_VALUE
stats_l_english.yml,STAT_VALUE_BASE
stats_l_english.yml,STAT_VALUE_ADD
stats_l_english.yml,STAT_VALUE_CHANGE
stats_l_english.yml,STAT_VALUE_DIFF_NEUTRAL
stats_l_english.yml,STAT_VALUE_DIFF_POSITIVE
stats_l_english.yml,STAT_VALUE_DIFF_NEGATIVE
stats_l_english.yml,STAT_COMMON_MAX_ORG_VALUE
stats_l_english.yml,STAT_COMMON_MAX_ORG_DIFF
stats_l_english.yml,STAT_ARMY_DEFAULT_MORALE_VALUE
stats_l_english.yml,STAT_ARMY_DEFAULT_MORALE_DIFF
stats_l_english.yml,STAT_ARMY_DEFAULT_MORALE_MOD_VALUE
stats_l_english.yml,STAT_ARMY_COMBAT_WIDTH_DIFF
stats_l_english.yml,STAT_ARMY_DEFENSE_VALUE
stats_l_english.yml,STAT_ARMY_DEFENSE_DIFF
stats_l_english.yml,STAT_ARMY_COLLATERAL_VALUE
stats_l_english.yml,STAT_ARMY_COLLATERAL_DIFF
stats_l_english.yml,STAT_ARMY_BREAKTHROUGH_VALUE
stats_l_english.yml,STAT_ARMY_BREAKTHROUGH_DIFF
stats_l_english.yml,STAT_ARMY_HARDNESS_VALUE
stats_l_english.yml,STAT_ARMY_SOFT_ATTACK_VALUE
stats_l_english.yml,STAT_ARMY_SOFT_ATTACK_DIFF
stats_l_english.yml,STAT_ARMY_HARD_ATTACK_VALUE
stats_l_english.yml,STAT_ARMY_HARD_ATTACK_DIFF
stats_l_english.yml,STAT_ARMY_RECON_VALUE
stats_l_english.yml,STAT_ARMY_RECON_DIFF
stats_l_english.yml,STAT_ARMY_FUEL_CONSUMPTION_VALUE
stats_l_english.yml,STAT_ARMY_FUEL_CONSUMPTION_DIFF
stats_l_english.yml,STAT_ARMY_SUPPLY_CONSUMPTION_VALUE
stats_l_english.yml,STAT_ARMY_SUPPLY_CONSUMPTION_DIFF
stats_l_english.yml,STAT_ARMY_SUPPLY_CONSUMPTION_FACTOR_VALUE
stats_l_english.yml,STAT_ARMY_SUPPLY_CONSUMPTION_FACTOR_DIFF
stats_l_english.yml,STAT_ARMY_CASUALTY_TRICKLEBACK_VALUE
stats_l_english.yml,STAT_ARMY_CASUALTY_TRICKLEBACK_DIFF
stats_l_english.yml,STAT_ARMY_EXPERIENCE_LOSS_FACTOR_VALUE
stats_l_english.yml,STAT_ARMY_EXPERIENCE_LOSS_FACTOR_DIFF
stats_l_english.yml,STAT_ARMY_SUPRESSION_VALUE
stats_l_english.yml,STAT_ARMY_SUPRESSION_DIFF
stats_l_english.yml,STAT_ARMY_SUPRESSION_FACTOR_VALUE
stats_l_english.yml,STAT_ARMY_SUPRESSION_FACTOR_DIFF
stats_l_english.yml,STAT_ARMY_RESISTANCE_SUPPRESS_VALUE
stats_l_english.yml,STAT_ARMY_RESISTANCE_SUPPRESS_DIFF
stats_l_english.yml,STAT_NAVY_TRANSPORT_CAPABILITY_VALUE
stats_l_english.yml,STAT_NAVY_TRANSPORT_CAPABILITY_DIFF
stats_l_english.yml,STAT_NAVY_SURFACE_DETECTION_VALUE
stats_l_english.yml,STAT_NAVY_SURFACE_DETECTION_DIFF
stats_l_english.yml,STAT_NAVY_SUB_DETECTION_VALUE
stats_l_english.yml,STAT_NAVY_SUB_DETECTION_DIFF
stats_l_english.yml,STAT_NAVY_SURFACE_VISIBILITY_VALUE
stats_l_english.yml,STAT_NAVY_SURFACE_VISIBILITY_DIFF
stats_l_english.yml,STAT_NAVY_SURFACE_VISIBILITY_MOD_VALUE
stats_l_english.yml,STAT_NAVY_SURFACE_VISIBILITY_MOD_DIFF
stats_l_english.yml,STAT_NAVY_SUB_VISIBILITY_VALUE
stats_l_english.yml,STAT_NAVY_SUB_VISIBILITY_DIFF
stats_l_english.yml,STAT_NAVY_SUB_VISIBILITY_MOD_VALUE
stats_l_english.yml,STAT_NAVY_SUB_VISIBILITY_MOD_DIFF
stats_l_english.yml,STAT_NAVY_SHORE_BOMBARDMENT_VALUE
stats_l_english.yml,STAT_NAVY_SHORE_BOMBARDMENT_DIFF
stats_l_english.yml,STAT_NAVY_MISSION_COVERAGE_VALUE
stats_l_english.yml,STAT_NAVY_MISSION_COVERAGE_DIFF
stats_l_english.yml,STAT_NAVY_FIRE_RANGE_VALUE
stats_l_english.yml,STAT_NAVY_FIRE_RANGE_DIFF
stats_l_english.yml,STAT_NAVY_EVASION_VALUE
stats_l_english.yml,STAT_NAVY_EVASION_DIFF
